Sattelite_Name,Provider,Provider/Channel,Channel,freq_alt,beam_alt,eirp_alt,FEC,SR,SYSTEM,encryption_alt,Languages,SID,Compression,Channel_Country,Provider_Country,VPID,Provider_URL,Channel_URL,is_Provider
SES-1,NBC Universal,Altitude Sports,Altitude Sports,4160 V,tp 23,0,5/6/2024,30000,DVB-S2,PowerVu,Eng,39,MPEG-2/SD,us,,390,,https://www.lyngsat.com/tvchannels/us/Altitude-Sports.html,FALSE
SES-1,NBC Universal,Altitude Sports,Altitude Sports,4160 V,tp 23,0,5/6/2024,30000,DVB-S2,PowerVu,Eng,48,MPEG-4/HD,us,,480,,https://www.lyngsat.com/tvchannels/us/Altitude-Sports.html,FALSE
SES-1,NBC Universal,USA Network East,USA Network East,4160 V,tp 23,0,5/6/2024,30000,DVB-S2,PowerVu,Eng,40,MPEG-4/HD,us,,400,,https://www.lyngsat.com/tvchannels/us/USA-Network-East.html,FALSE
SES-1,NBC Universal,USA Network East,USA Network East,4160 V,tp 23,0,5/6/2024,30000,DVB-S2,PowerVu,Eng,49,MPEG-2/SD,us,,490,,https://www.lyngsat.com/tvchannels/us/USA-Network-East.html,FALSE
SES-1,NBC Universal,Syfy East,Syfy East,4160 V,tp 23,0,5/6/2024,30000,DVB-S2,PowerVu,Eng,41,MPEG-4/HD,us,,410,,https://www.lyngsat.com/tvchannels/us/Syfy-East.html,FALSE
SES-1,NBC Universal,Bravo East,Bravo East,4160 V,tp 23,0,5/6/2024,30000,DVB-S2,PowerVu,Eng,42,MPEG-4/HD,us,,420,,https://www.lyngsat.com/tvchannels/us/Bravo-East.html,FALSE
SES-1,NBC Universal,Oxygen True Crime East,Oxygen True Crime East,4160 V,tp 23,0,5/6/2024,30000,DVB-S2,PowerVu,Eng,43,MPEG-4/HD,us,,430,,https://www.lyngsat.com/tvchannels/us/Oxygen-True-Crime-East.html,FALSE
SES-1,NBC Universal,Oxygen True Crime West,Oxygen True Crime West,4160 V,tp 23,0,5/6/2024,30000,DVB-S2,PowerVu,Eng,44,MPEG-4/HD,us,,440,,https://www.lyngsat.com/tvchannels/us/Oxygen-True-Crime-West.html,FALSE
SES-1,NBC Universal,Universo Este,Universo Este,4160 V,tp 23,0,5/6/2024,30000,DVB-S2,PowerVu,Spa,46,MPEG-4/HD,us,,460,,https://www.lyngsat.com/tvchannels/us/Universo-Este.html,FALSE
SES-1,NBC Universal,Universo Oeste,Universo Oeste,4160 V,tp 23,0,5/6/2024,30000,DVB-S2,PowerVu,Spa,47,MPEG-4/HD,us,,470,,https://www.lyngsat.com/tvchannels/us/Universo-Oeste.html,FALSE
SES-1,NBC Universal,Telemundo Este,Telemundo Este,4160 V,tp 23,0,5/6/2024,30000,DVB-S2,PowerVu,Spa,66,MPEG-2/SD,us,,660,,https://www.lyngsat.com/tvchannels/us/Telemundo-Este.html,FALSE
SES-1,NBC Universal,Me TV,Me TV,4180 H,tp 24,0,5/6/2024,30000,DVB-S3,,Eng,1,MPEG-4/SD,us,,111,,https://www.lyngsat.com/tvchannels/us/Me-TV.html,FALSE
SES-1,NBC Universal,Heroes & Icons East,Heroes & Icons East,4180 H,tp 24,0,5/6/2024,30000,DVB-S3,,Eng,2,MPEG-4/SD,us,,121,,https://www.lyngsat.com/tvchannels/us/Heroes-and-Icons-East.html,FALSE
SES-1,NBC Universal,Start TV East,Start TV East,4180 H,tp 24,0,5/6/2024,30000,DVB-S3,,Eng,3,MPEG-4/SD,us,,131,,https://www.lyngsat.com/tvchannels/us/Start-TV-East.html,FALSE
SES-1,NBC Universal,Story TV,Story TV,4180 H,tp 24,0,5/6/2024,30000,DVB-S3,,Eng,4,MPEG-4/HD,us,,141,,https://www.lyngsat.com/tvchannels/us/Story-TV.html,FALSE
SES-1,NBC Universal,Movies!,Movies!,4180 H,tp 24,0,5/6/2024,30000,DVB-S3,,Eng,5,MPEG-4/SD,us,,151,,https://www.lyngsat.com/tvchannels/us/Movies.html,FALSE
SES-1,NBC Universal,Catchy Comedy,Catchy Comedy,4180 H,tp 24,0,5/6/2024,30000,DVB-S3,,Eng,6,MPEG-4/SD,us,,161,,https://www.lyngsat.com/tvchannels/us/Catchy-Comedy.html,FALSE
SES-1,NBC Universal,Heroes & Icons West,Heroes & Icons West,4180 H,tp 24,0,5/6/2024,30000,DVB-S3,,Eng,112,MPEG-4/SD,us,,1121,,https://www.lyngsat.com/tvchannels/us/Heroes-and-Icons-West.html,FALSE
SES-1,NBC Universal,Start TV West,Start TV West,4180 H,tp 24,0,5/6/2024,30000,DVB-S3,,Eng,113,MPEG-4/SD,us,,1131,,https://www.lyngsat.com/tvchannels/us/Start-TV-West.html,FALSE
SES-1,Educational Media Foundation,Radio Nueva Vida,Radio Nueva Vida,11704 V,tp 1,0,3/4/2024,3650,DVB-S2,,Spa,1,,us,,,,https://www.lyngsat.com/radiochannels/us/Radio-Nueva-Vida.html,FALSE
SES-1,Educational Media Foundation,K-Love,K-Love,11704 V,tp 1,0,3/4/2024,3650,DVB-S2,,Eng,2,,us,,,,https://www.lyngsat.com/radiochannels/us/K-Love.html,FALSE
SES-1,Educational Media Foundation,K-Love,K-Love,11704 V,tp 1,0,3/4/2024,3650,DVB-S2,,Eng,9,,us,,,,https://www.lyngsat.com/radiochannels/us/K-Love.html,FALSE
SES-1,Educational Media Foundation,Air 1 Worship Now,Air 1 Worship Now,11704 V,tp 1,0,3/4/2024,3650,DVB-S2,,Eng,3,,us,,,,https://www.lyngsat.com/radiochannels/us/Air-1-Worship-Now.html,FALSE
SES-1,Educational Media Foundation,Air 1 Worship Now,Air 1 Worship Now,11704 V,tp 1,0,3/4/2024,3650,DVB-S2,,Eng,7,,us,,,,https://www.lyngsat.com/radiochannels/us/Air-1-Worship-Now.html,FALSE
SES-1,Educational Media Foundation,K-Love Music,K-Love Music,11704 V,tp 1,0,3/4/2024,3650,DVB-S2,,Eng,8,,us,,,,https://www.lyngsat.com/radiochannels/us/K-Love-Music.html,FALSE
SES-1,Educational Media Foundation,K-Love Birthday Blend,K-Love Birthday Blend,11704 V,tp 1,0,3/4/2024,3650,DVB-S2,,Eng,12,,us,,,,https://www.lyngsat.com/radiochannels/us/K-Love-Birthday-Blend.html,FALSE
SES-1,Educational Media Foundation,K-Love 90s,K-Love 90s,11704 V,tp 1,0,3/4/2024,3650,DVB-S2,,Eng,13,,us,,,,https://www.lyngsat.com/radiochannels/us/K-Love-90s.html,FALSE
SES-1,Educational Media Foundation,Boost Radio,Boost Radio,11704 V,tp 1,0,3/4/2024,3650,DVB-S2,,Eng,14,,us,,,,https://www.lyngsat.com/radiochannels/us/Boost-Radio.html,FALSE
SES-1,Educational Media Foundation,K-Love 2000s,K-Love 2000s,11704 V,tp 1,0,3/4/2024,3650,DVB-S2,,Eng,21,,us,,,,https://www.lyngsat.com/radiochannels/us/K-Love-2000s.html,FALSE
SES-1,American Family Radio,AFR Talk,AFR Talk,11710 V,tp 1,0,2/3/2024,1107,DVB-S1,,Eng,1,,us,,,,https://www.lyngsat.com/radiochannels/us/AFR-Talk.html,FALSE
SES-1,American Family Radio,AFR Talk,AFR Talk,11710 V,tp 1,0,2/3/2024,1107,DVB-S1,,Eng,3,,us,,,,https://www.lyngsat.com/radiochannels/us/AFR-Talk.html,FALSE
SES-1,American Family Radio,AFR Music,AFR Music,11710 V,tp 1,0,2/3/2024,1107,DVB-S1,,Eng,2,,us,,,,https://www.lyngsat.com/radiochannels/us/AFR-Music.html,FALSE
SES-1,American Family Radio,NewsNation,NewsNation,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,Eng,1,MPEG-4/HD,us,,101,,https://www.lyngsat.com/tvchannels/us/NewsNation.html,FALSE
SES-1,American Family Radio,NHK World Japan,NHK World Japan,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,Eng,2,MPEG-4/HD,jp,,102,,https://www.lyngsat.com/tvchannels/jp/NHK-World-Japan.html,FALSE
SES-1,American Family Radio,SBN Domestic,SBN Domestic,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,Eng,3,MPEG-4/HD,us,,103,,https://www.lyngsat.com/tvchannels/us/SBN-Domestic.html,FALSE
SES-1,American Family Radio,NHK +,NHK +,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,Jpn,4,MPEG-4/HD,jp,,104,,https://www.lyngsat.com/tvchannels/jp/NHK--.html,FALSE
SES-1,American Family Radio,CGTN,CGTN,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,Eng,5,MPEG-4/HD,cn,,105,,https://www.lyngsat.com/tvchannels/cn/CGTN.html,FALSE
SES-1,American Family Radio,Reach TV,Reach TV,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,Eng,6,MPEG-4/HD,us,,106,,https://www.lyngsat.com/tvchannels/us/Reach-TV.html,FALSE
SES-1,American Family Radio,Taiwan +,Taiwan +,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,Eng,7,MPEG-4/HD,tw,,107,,https://www.lyngsat.com/tvchannels/tw/Taiwan--.html,FALSE
SES-1,American Family Radio,North Carolina Reading Service,North Carolina Reading Service,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,Eng,62,,us,,,,https://www.lyngsat.com/radiochannels/us/North-Carolina-Reading-Service.html,FALSE
SES-1,American Family Radio,Mix 101.5,Mix 101.5,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,Eng,1015,,us,,,,https://www.lyngsat.com/radiochannels/us/Mix-1015.html,FALSE
SES-1,American Family Radio,50s & 60s Hits,50s & 60s Hits,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/50s-and-60s-Hits.html,FALSE
SES-1,American Family Radio,70s Hits,70s Hits,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/70s-Hits.html,FALSE
SES-1,American Family Radio,Songbook,Songbook,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Songbook.html,FALSE
SES-1,American Family Radio,80s Hits,80s Hits,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/80s-Hits.html,FALSE
SES-1,American Family Radio,Adult Alternative,Adult Alternative,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Adult-Alternative.html,FALSE
SES-1,American Family Radio,Unforgettable,Unforgettable,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Unforgettable.html,FALSE
SES-1,American Family Radio,City Lights,City Lights,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/City-Lights.html,FALSE
SES-1,American Family Radio,The Beach,The Beach,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/The-Beach.html,FALSE
SES-1,American Family Radio,Swing Kings,Swing Kings,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Swing-Kings.html,FALSE
SES-1,American Family Radio,Lucille,Lucille,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Lucille.html,FALSE
SES-1,American Family Radio,7890,7890,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/7890.html,FALSE
SES-1,American Family Radio,Ensemble,Ensemble,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Ensemble.html,FALSE
SES-1,American Family Radio,Summer Fun,Summer Fun,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Summer-Fun.html,FALSE
SES-1,American Family Radio,Rock Show,Rock Show,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Rock-Show.html,FALSE
SES-1,American Family Radio,Roadhouse,Roadhouse,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Roadhouse.html,FALSE
SES-1,American Family Radio,Country Gold,Country Gold,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Country-Gold.html,FALSE
SES-1,American Family Radio,Nashville USA,Nashville USA,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Nashville-USA.html,FALSE
SES-1,American Family Radio,Country Music 1,Country Music 1,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Country-Music-1.html,FALSE
SES-1,American Family Radio,Belissimo,Belissimo,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Belissimo.html,FALSE
SES-1,American Family Radio,The Light,The Light,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/The-Light.html,FALSE
SES-1,American Family Radio,Plaza,Plaza,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Plaza.html,FALSE
SES-1,American Family Radio,Impressions,Impressions,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Impressions.html,FALSE
SES-1,American Family Radio,Easy Instrumentals,Easy Instrumentals,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Easy-Instrumentals.html,FALSE
SES-1,American Family Radio,Environmental,Environmental,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Environmental.html,FALSE
SES-1,American Family Radio,Frequency,Frequency,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Frequency.html,FALSE
SES-1,American Family Radio,Expressions,Expressions,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Expressions.html,FALSE
SES-1,American Family Radio,Ambrosia,Ambrosia,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Ambrosia.html,FALSE
SES-1,American Family Radio,FM-1,FM-1,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/FM-1.html,FALSE
SES-1,American Family Radio,Hitline,Hitline,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Hitline.html,FALSE
SES-1,American Family Radio,Hot FM,Hot FM,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Hot-FM.html,FALSE
SES-1,American Family Radio,Strobe,Strobe,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Strobe.html,FALSE
SES-1,American Family Radio,Little Italy,Little Italy,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Little-Italy.html,FALSE
SES-1,American Family Radio,Jazz Traditions,Jazz Traditions,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Jazz-Traditions.html,FALSE
SES-1,American Family Radio,La Musica,La Musica,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/La-Musica.html,FALSE
SES-1,American Family Radio,Intermezzo,Intermezzo,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Intermezzo.html,FALSE
SES-1,American Family Radio,Love Songs,Love Songs,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Love-Songs.html,FALSE
SES-1,American Family Radio,Feedback,Feedback,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Feedback.html,FALSE
SES-1,American Family Radio,Metro,Metro,12000 V,tp 15,0,1/2/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Metro.html,FALSE
SES-3,,DW English,DW English,12080 H,tp 19,0,3/4/2024,29970,DVB-S2,,Eng,1,MPEG-4/HD,de,,2001,,https://www.lyngsat.com/tvchannels/de/DW-English.html,FALSE
SES-3,,NTA International,NTA International,12080 H,tp 19,0,3/4/2024,29970,DVB-S2,,Eng,3,MPEG-4/HD,ng,,2003,,https://www.lyngsat.com/tvchannels/ng/NTA-International.html,FALSE
SES-3,NBC,Cozi TV,Cozi TV,12120 H,tp 21,0,5/6/2024,30000,DVB-S2,,Eng,28,MPEG-2/SD,us,,281,,https://www.lyngsat.com/tvchannels/us/Cozi-TV.html,FALSE
SES-3,NBC,NBC East,NBC East,12120 H,tp 21,0,5/6/2024,30000,DVB-S2,BISS,Eng,61,MPEG-4/HD,us,,610,,https://www.lyngsat.com/tvchannels/us/NBC-East.html,FALSE
SES-3,NBC,NBC Central,NBC Central,12120 H,tp 21,0,5/6/2024,30000,DVB-S2,BISS,Eng,62,MPEG-4/HD,us,,620,,https://www.lyngsat.com/tvchannels/us/NBC-Central.html,FALSE
SES-3,NBC,NBC Mountain,NBC Mountain,12120 H,tp 21,0,5/6/2024,30000,DVB-S2,BISS,Eng,63,MPEG-4/HD,us,,630,,https://www.lyngsat.com/tvchannels/us/NBC-Mountain.html,FALSE
SES-3,NBC,NBC West,NBC West,12120 H,tp 21,0,5/6/2024,30000,DVB-S2,BISS,Eng,64,MPEG-4/HD,us,,640,,https://www.lyngsat.com/tvchannels/us/NBC-West.html,FALSE
SES-3,NBC,NewsNation,NewsNation,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,Eng,1,MPEG-4/HD,us,,101,,https://www.lyngsat.com/tvchannels/us/NewsNation.html,FALSE
SES-3,NBC,NHK World Japan,NHK World Japan,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,Eng,2,MPEG-4/HD,jp,,102,,https://www.lyngsat.com/tvchannels/jp/NHK-World-Japan.html,FALSE
SES-3,NBC,SBN Domestic,SBN Domestic,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,Eng,3,MPEG-4/HD,us,,103,,https://www.lyngsat.com/tvchannels/us/SBN-Domestic.html,FALSE
SES-3,NBC,NHK +,NHK +,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,Jpn,4,MPEG-4/HD,jp,,104,,https://www.lyngsat.com/tvchannels/jp/NHK--.html,FALSE
SES-3,NBC,Reach TV,Reach TV,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,Eng,6,MPEG-4/HD,us,,106,,https://www.lyngsat.com/tvchannels/us/Reach-TV.html,FALSE
SES-3,NBC,Taiwan +,Taiwan +,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,Eng,7,MPEG-4/HD,tw,,107,,https://www.lyngsat.com/tvchannels/tw/Taiwan--.html,FALSE
SES-3,NBC,North Carolina Reading Service,North Carolina Reading Service,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,Eng,61,,us,,,,https://www.lyngsat.com/radiochannels/us/North-Carolina-Reading-Service.html,FALSE
SES-3,NBC,The Classical Station,The Classical Station,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,Eng,81,,us,,,,https://www.lyngsat.com/radiochannels/us/The-Classical-Station.html,FALSE
SES-3,NBC,Mix 101.5,Mix 101.5,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,Eng,1015,,us,,,,https://www.lyngsat.com/radiochannels/us/Mix-1015.html,FALSE
SES-3,NBC,50s & 60s Hits,50s & 60s Hits,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/50s-and-60s-Hits.html,FALSE
SES-3,NBC,70s Hits,70s Hits,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/70s-Hits.html,FALSE
SES-3,NBC,Songbook,Songbook,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Songbook.html,FALSE
SES-3,NBC,80s Hits,80s Hits,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/80s-Hits.html,FALSE
SES-3,NBC,60s Pop Hits,60s Pop Hits,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/60s-Pop-Hits.html,FALSE
SES-3,NBC,Adult Alternative,Adult Alternative,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Adult-Alternative.html,FALSE
SES-3,NBC,Cashmere,Cashmere,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Cashmere.html,FALSE
SES-3,NBC,Unforgettable,Unforgettable,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Unforgettable.html,FALSE
SES-3,NBC,City Lights,City Lights,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/City-Lights.html,FALSE
SES-3,NBC,The Beach,The Beach,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/The-Beach.html,FALSE
SES-3,NBC,Swing Kings,Swing Kings,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Swing-Kings.html,FALSE
SES-3,NBC,Lucille,Lucille,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Lucille.html,FALSE
SES-3,NBC,7890,7890,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/7890.html,FALSE
SES-3,NBC,Ensemble,Ensemble,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Ensemble.html,FALSE
SES-3,NBC,Summer Fun,Summer Fun,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Summer-Fun.html,FALSE
SES-3,NBC,Fiesta Tropical,Fiesta Tropical,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Fiesta-Tropical.html,FALSE
SES-3,NBC,Rock Show,Rock Show,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Rock-Show.html,FALSE
SES-3,NBC,Roadhouse,Roadhouse,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Roadhouse.html,FALSE
SES-3,NBC,Country Gold,Country Gold,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Country-Gold.html,FALSE
SES-3,NBC,Nashville USA,Nashville USA,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Nashville-USA.html,FALSE
SES-3,NBC,Country Music 1,Country Music 1,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Country-Music-1.html,FALSE
SES-3,NBC,Belissimo,Belissimo,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Belissimo.html,FALSE
SES-3,NBC,The Light,The Light,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/The-Light.html,FALSE
SES-3,NBC,Plaza,Plaza,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Plaza.html,FALSE
SES-3,NBC,Impressions,Impressions,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Impressions.html,FALSE
SES-3,NBC,Renegade Country,Renegade Country,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Renegade-Country.html,FALSE
SES-3,NBC,Easy Instrumentals,Easy Instrumentals,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Easy-Instrumentals.html,FALSE
SES-3,NBC,Environmental,Environmental,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Environmental.html,FALSE
SES-3,NBC,Frequency,Frequency,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Frequency.html,FALSE
SES-3,NBC,Expressions,Expressions,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Expressions.html,FALSE
SES-3,NBC,Ambrosia,Ambrosia,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Ambrosia.html,FALSE
SES-3,NBC,FM-1,FM-1,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/FM-1.html,FALSE
SES-3,NBC,Hitline,Hitline,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Hitline.html,FALSE
SES-3,NBC,Hot FM,Hot FM,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Hot-FM.html,FALSE
SES-3,NBC,Strobe,Strobe,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Strobe.html,FALSE
SES-3,NBC,Little Italy,Little Italy,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Little-Italy.html,FALSE
SES-3,NBC,Jazz Traditions,Jazz Traditions,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Jazz-Traditions.html,FALSE
SES-3,NBC,Classic Hits,Classic Hits,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Classic-Hits.html,FALSE
SES-3,NBC,Kidtunes,Kidtunes,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/Kidtunes.html,FALSE
SES-3,NBC,La Musica,La Musica,12145 V,tp 22,0,3/4/2024,20000,DVB-S2,,,0,,us,,,,https://www.lyngsat.com/radiochannels/us/La-Musica.html,FALSE
