Provider/Channel,Sattelite_Name,freq_alt,encryption_alt
ABC NewsRadio,Optus-D2,12470 H,
ABC NewsRadio,Optus-D2,12470 H,
ABC NewsRadio,Optus-D2,12658 H,
ABC NewsRadio,Optus-D2,12658 H,
ABC NewsRadio,Optus-D2,12658 H,
ABC NewsRadio,Optus-D2,12658 H,
ABC NewsRadio,Optus-D2,12658 H,
ABC NewsRadio,Optus-D2,12658 H,
ABC Radio National Queensland,Optus-D2,12443 V,
ABC Triple J,Optus-D2,12445 V,
ABC Triple J,Optus-D2,12470 H,
ABC Triple J,Optus-D2,12470 H,
ABC Triple J,Optus-D2,12470 H,
ABC Triple J,Optus-D2,12470 H,
ABC Triple J,Optus-D2,12470 H,
ABC Triple J,Optus-D2,12470 H,
ABC Triple J,Optus-D2,12658 H,
ABC Triple J,Optus-D2,12658 H,
ABC Triple J,Optus-D2,12658 H,
ABC Triple J,Optus-D2,12658 H,
ABC Triple J,Optus-D2,12658 H,
ABC Triple J,Optus-D2,12658 H,
ABC Radio Melbourne,Optus-D2,12445 V,
ABC Radio Melbourne,Optus-D2,12470 H,
ABC Radio Melbourne,Optus-D2,12658 H,
Radio Australia English for Asia,Optus-D2,12445 V,
Firstlight,Optus-D2,12456 H,
Eden (New Zealand),Optus-D2,12456 H,
Hope Channel New Zealand,Optus-D2,12456 H,
Rush,Optus-D2,12456 H,
Three,Optus-D2,12456 H,
Bravo New Zealand,Optus-D2,12456 H,
Parliament TV (New Zealand),Optus-D2,12456 H,
Te Reo,Optus-D2,12456 H,
Three +1,Optus-D2,12456 H,
Shine TV,Optus-D2,12456 H,
HGTV New Zealand,Optus-D2,12456 H,
RNZ National,Optus-D2,12456 H,
RNZ National,Optus-D2,12519 H,
RNZ Concert,Optus-D2,12456 H,
RNZ Concert,Optus-D2,12519 H,
George FM,Optus-D2,12456 H,
Base FM,Optus-D2,12456 H,
ABC News (Australia),Optus-D2,12470 H,
ABC News (Australia),Optus-D2,12470 H,
ABC News (Australia),Optus-D2,12470 H,
ABC News (Australia),Optus-D2,12470 H,
ABC News (Australia),Optus-D2,12470 H,
ABC News (Australia),Optus-D2,12470 H,
ABC News (Australia),Optus-D2,12658 H,
ABC News (Australia),Optus-D2,12658 H,
ABC News (Australia),Optus-D2,12658 H,
ABC News (Australia),Optus-D2,12658 H,
ABC News (Australia),Optus-D2,12658 H,
ABC News (Australia),Optus-D2,12658 H,
ABC TV NSW,Optus-D2,12470 H,
ABC TV NSW,Optus-D2,12470 H,
ABC TV NSW,Optus-D2,12658 H,
ABC TV NSW,Optus-D2,12658 H,
ABC Kids NSW (05.00-19.30),Optus-D2,12470 H,
ABC Kids NSW (05.00-19.30),Optus-D2,12658 H,
ABC TV Plus NSW (19.30-05.00),Optus-D2,12470 H,
ABC TV Plus NSW (19.30-05.00),Optus-D2,12658 H,
ABC Me NSW,Optus-D2,12470 H,
ABC Me NSW,Optus-D2,12658 H,
ABC Jazz,Optus-D2,12470 H,
ABC Jazz,Optus-D2,12470 H,
ABC Jazz,Optus-D2,12470 H,
ABC Jazz,Optus-D2,12470 H,
ABC Jazz,Optus-D2,12470 H,
ABC Jazz,Optus-D2,12470 H,
ABC Jazz,Optus-D2,12658 H,
ABC Jazz,Optus-D2,12658 H,
ABC Jazz,Optus-D2,12658 H,
ABC Jazz,Optus-D2,12658 H,
ABC Jazz,Optus-D2,12658 H,
ABC Jazz,Optus-D2,12658 H,
ABC Kids listen,Optus-D2,12470 H,
ABC Kids listen,Optus-D2,12470 H,
ABC Kids listen,Optus-D2,12470 H,
ABC Kids listen,Optus-D2,12470 H,
ABC Kids listen,Optus-D2,12470 H,
ABC Kids listen,Optus-D2,12470 H,
ABC Kids listen,Optus-D2,12658 H,
ABC Kids listen,Optus-D2,12658 H,
ABC Kids listen,Optus-D2,12658 H,
ABC Kids listen,Optus-D2,12658 H,
ABC Kids listen,Optus-D2,12658 H,
ABC Kids listen,Optus-D2,12658 H,
ABC Triple J Unearthed,Optus-D2,12470 H,
ABC Triple J Unearthed,Optus-D2,12470 H,
ABC Triple J Unearthed,Optus-D2,12470 H,
ABC Triple J Unearthed,Optus-D2,12470 H,
ABC Triple J Unearthed,Optus-D2,12470 H,
ABC Triple J Unearthed,Optus-D2,12470 H,
ABC Triple J Unearthed,Optus-D2,12658 H,
ABC Triple J Unearthed,Optus-D2,12658 H,
ABC Triple J Unearthed,Optus-D2,12658 H,
ABC Triple J Unearthed,Optus-D2,12658 H,
ABC Triple J Unearthed,Optus-D2,12658 H,
ABC Triple J Unearthed,Optus-D2,12658 H,
ABC Country,Optus-D2,12470 H,
ABC Country,Optus-D2,12470 H,
ABC Country,Optus-D2,12470 H,
ABC Country,Optus-D2,12470 H,
ABC Country,Optus-D2,12470 H,
ABC Country,Optus-D2,12470 H,
ABC Country,Optus-D2,12658 H,
ABC Country,Optus-D2,12658 H,
ABC Country,Optus-D2,12658 H,
ABC Country,Optus-D2,12658 H,
ABC Country,Optus-D2,12658 H,
ABC Country,Optus-D2,12658 H,
ABC Radio National NSW,Optus-D2,12470 H,
ABC Radio National NSW,Optus-D2,12470 H,
ABC Radio National NSW,Optus-D2,12470 H,
ABC Radio National NSW,Optus-D2,12470 H,
ABC Radio National NSW,Optus-D2,12470 H,
ABC Radio National NSW,Optus-D2,12470 H,
ABC Radio National NSW,Optus-D2,12658 H,
ABC Radio National NSW,Optus-D2,12658 H,
ABC Radio National NSW,Optus-D2,12658 H,
ABC Radio National NSW,Optus-D2,12658 H,
ABC Radio National NSW,Optus-D2,12658 H,
ABC Radio National NSW,Optus-D2,12658 H,
ABC TV SA,Optus-D2,12470 H,
ABC TV SA,Optus-D2,12470 H,
ABC TV SA,Optus-D2,12658 H,
ABC TV SA,Optus-D2,12658 H,
ABC Kids SA (05.00-19.30),Optus-D2,12470 H,
ABC Kids SA (05.00-19.30),Optus-D2,12658 H,
ABC TV Plus SA (19.30-05.00),Optus-D2,12470 H,
ABC TV Plus SA (19.30-05.00),Optus-D2,12658 H,
ABC Me SA,Optus-D2,12470 H,
ABC Me SA,Optus-D2,12658 H,
ABC Radio Adelaide,Optus-D2,12470 H,
ABC Radio Adelaide,Optus-D2,12658 H,
ABC TV NT,Optus-D2,12470 H,
ABC TV NT,Optus-D2,12470 H,
ABC TV NT,Optus-D2,12658 H,
ABC TV NT,Optus-D2,12658 H,
ABC Kids NT (05.00-19.30),Optus-D2,12470 H,
ABC Kids NT (05.00-19.30),Optus-D2,12658 H,
ABC TV Plus NT (19.30-05.00),Optus-D2,12470 H,
ABC TV Plus NT (19.30-05.00),Optus-D2,12658 H,
ABC Me NT,Optus-D2,12470 H,
ABC Me NT,Optus-D2,12658 H,
ABC Radio Darwin,Optus-D2,12470 H,
ABC Radio Darwin,Optus-D2,12658 H,
ABC TV WA,Optus-D2,12470 H,
ABC TV WA,Optus-D2,12470 H,
ABC TV WA,Optus-D2,12658 H,
ABC TV WA,Optus-D2,12658 H,
ABC Kids WA (05.00-19.30),Optus-D2,12470 H,
ABC Kids WA (05.00-19.30),Optus-D2,12658 H,
ABC TV Plus WA (19.30-05.00),Optus-D2,12470 H,
ABC TV Plus WA (19.30-05.00),Optus-D2,12658 H,
ABC Me WA,Optus-D2,12470 H,
ABC Me WA,Optus-D2,12658 H,
ABC Radio Perth,Optus-D2,12470 H,
ABC Radio Perth,Optus-D2,12658 H,
ABC TV Victoria,Optus-D2,12470 H,
ABC TV Victoria,Optus-D2,12470 H,
ABC TV Victoria,Optus-D2,12658 H,
ABC TV Victoria,Optus-D2,12658 H,
ABC Kids Victoria (05.00-19.30),Optus-D2,12470 H,
ABC Kids Victoria (05.00-19.30),Optus-D2,12658 H,
ABC TV Plus Victoria (19.30-05.00),Optus-D2,12470 H,
ABC TV Plus Victoria (19.30-05.00),Optus-D2,12658 H,
ABC Me Victoria,Optus-D2,12470 H,
ABC Me Victoria,Optus-D2,12658 H,
ABC TV Queensland,Optus-D2,12470 H,
ABC TV Queensland,Optus-D2,12470 H,
ABC TV Queensland,Optus-D2,12658 H,
ABC TV Queensland,Optus-D2,12658 H,
ABC Kids Queensland (05.00-19.30),Optus-D2,12470 H,
ABC Kids Queensland (05.00-19.30),Optus-D2,12658 H,
ABC TV Plus Queensland (19.30-05.00),Optus-D2,12470 H,
ABC TV Plus Queensland (19.30-05.00),Optus-D2,12658 H,
ABC Me Queensland,Optus-D2,12470 H,
ABC Me Queensland,Optus-D2,12658 H,
ABC Radio Brisbane,Optus-D2,12470 H,
ABC Radio Brisbane,Optus-D2,12658 H,
Maori TV,Optus-D2,12483 H,
TVNZ 1 Auckland,Optus-D2,12483 H,
TVNZ 2,Optus-D2,12483 H,
TVNZ 1 Auckland +1,Optus-D2,12483 H,
TVNZ 2 +1,Optus-D2,12483 H,
TVNZ 1 Hamilton,Optus-D2,12483 H,
TVNZ 1 Wellington,Optus-D2,12483 H,
TVNZ 1 Christchurch,Optus-D2,12483 H,
TVNZ Duke +1,Optus-D2,12519 H,
Sky Open +1,Optus-D2,12519 H,
Bravo New Zealand +1,Optus-D2,12519 H,
Eden +1 (New Zealand),Optus-D2,12519 H,
Sky Open,Optus-D2,12519 H,
Tahu FM,Optus-D2,12519 H,
SBS Viceland Victoria,Optus-D2,12532 H,
SBS Food Victoria,Optus-D2,12532 H,
NITV,Optus-D2,12532 H,
SBS WorldWatch,Optus-D2,12532 H,
SBS WorldWatch,Optus-D2,12532 H,
SBS WorldWatch,Optus-D2,12532 H,
SBS WorldWatch,Optus-D2,12532 H,
SBS WorldWatch,Optus-D2,12532 H,
SBS WorldWatch,Optus-D2,12532 H,
SBS Radio 1 Victoria,Optus-D2,12532 H,
SBS Radio 2 Victoria,Optus-D2,12532 H,
SBS Radio 3,Optus-D2,12532 H,
SBS Viceland WA,Optus-D2,12532 H,
SBS Food WA,Optus-D2,12532 H,
SBS Radio 1 WA,Optus-D2,12532 H,
SBS Radio 2 WA,Optus-D2,12532 H,
SBS Viceland Tasmania,Optus-D2,12532 H,
SBS Food Tasmania,Optus-D2,12532 H,
SBS Radio 1 Tasmania,Optus-D2,12532 H,
SBS Radio 2 Tasmania,Optus-D2,12532 H,
SBS Viceland NSW,Optus-D2,12532 H,
SBS Food NSW,Optus-D2,12532 H,
SBS Radio 1 NSW,Optus-D2,12532 H,
SBS Radio 2 NSW,Optus-D2,12532 H,
SBS Viceland Queensland,Optus-D2,12532 H,
SBS Food Queensland,Optus-D2,12532 H,
SBS Radio 1 Queensland,Optus-D2,12532 H,
SBS Radio 2 Queensland,Optus-D2,12532 H,
SBS Viceland SA,Optus-D2,12532 H,
SBS Food SA,Optus-D2,12532 H,
SBS Radio 1 SA,Optus-D2,12532 H,
SBS Radio 2 SA,Optus-D2,12532 H,
Fix & Foxi,ABS-6,3913 V,Irdeto
Rotana Music,ABS-6,3913 V,Irdeto
Rotana Cinema KSA,ABS-6,3913 V,Irdeto
Alresalah TV,ABS-6,3913 V,Irdeto
Trace Sport Stars,ABS-6,12696 V,
Expo Channel,Optus-10,12278 H,
TVSN,Optus-10,12407 V,
TVSN,Optus-10,12478 H,
Foxtel Digital Help,Optus-10,12438 H,
Aljazeera English,Optus-10,12478 H,
VAST Information Channel,Optus-10,12647 V,
Southern Cross Austereo Disaster Relief,Optus-10,12647 V,
(TV Asahi feeds),JCSAT-2B,12276 H,
(TV Asahi feeds),JCSAT-2B,12293 H,
(TV Asahi feeds),JCSAT-2B,12302 H,
(TV Asahi feeds),JCSAT-2B,12356 H,
(TV Asahi feeds),JCSAT-2B,12373 H,
TV Asahi,JCSAT-2B,12364 H,
Sound of Hope,JCSAT-2B,12367 V,
NTD TV China,JCSAT-2B,12367 V,
Cable 4K,JCSAT-2B,12403 H,
Shinnyo-en (09-17),JCSAT-2B,12496 H,
Worldmate,JCSAT-2B,12505 H,BISS
AOL Internet,JCSAT-2B,12696 H,
BRI Vision promo,BRIsat,3532 H,Xcrypt
BRI Vision promo,BRIsat,3532 H,Xcrypt
BRI Vision promo,BRIsat,3532 H,BISS 1
BRI Vision promo,BRIsat,3532 H,BISS 1
BRI Vision promo,BRIsat,3855 V,Xcrypt
BRI Vision promo,BRIsat,3855 V,Xcrypt
BRI Vision promo,BRIsat,3855 V,BISS 1
BRI Vision promo,BRIsat,3855 V,BISS 1
{},Nusantara-Satu,3579 V,
(PSN feeds),Nusantara-Satu,4013 H,
Elshinta TV,Nusantara-Satu,4013 H,
Perviy kanal (+9h),Express-AMU7,3662 R,GoSTcrypt
Match!,Express-AMU7,3662 R,GoSTcrypt
Match!,Express-AMU7,3714 R,GoSTcrypt
NTV (+9h),Express-AMU7,3662 R,
5 Kanal (+9h),Express-AMU7,3662 R,
Rossiya K (+9h),Express-AMU7,3662 R,
Karusel (+9h),Express-AMU7,3662 R,
TV Centr Dal'nii Vostok,Express-AMU7,3662 R,
TV Centr Dal'nii Vostok,Express-AMU7,3714 R,
Vesti FM,Express-AMU7,3662 R,
Vesti FM,Express-AMU7,3714 R,
Radio Mayak,Express-AMU7,3662 R,
Radio Mayak,Express-AMU7,3714 R,
Rossiya 1 (+9h),Express-AMU7,3662 R,GoSTcrypt
Rossiya 24,Express-AMU7,3662 R,
Rossiya 24,Express-AMU7,3714 R,
OTR,Express-AMU7,3662 R,
OTR,Express-AMU7,3714 R,
Radio Rossii (+9h),Express-AMU7,3662 R,
Perviy kanal (+8h),Express-AMU7,3714 R,GoSTcrypt
NTV (+8h),Express-AMU7,3714 R,
5 Kanal (+8h),Express-AMU7,3714 R,
Rossiya K (+8h),Express-AMU7,3714 R,
Karusel (+8h),Express-AMU7,3714 R,
Rossiya 1 (+7h),Express-AMU7,3714 R,GoSTcrypt
Radio Rossii (+7h),Express-AMU7,3714 R,
REN TV (+7h),Express-AMU7,3766 R,
Telekanal Spas,Express-AMU7,3766 R,
STS (+7h),Express-AMU7,3766 R,
Domashniy (+7h),Express-AMU7,3766 R,
TV 3 (+7h),Express-AMU7,3766 R,
Pyatnitsa! (+7h),Express-AMU7,3766 R,
Telekanal Zvezda (+7h),Express-AMU7,3766 R,
Mir (+7h),Express-AMU7,3766 R,
TNT (+7h),Express-AMU7,3766 R,
Muz TV (+7h),Express-AMU7,3766 R,
NHK Educational TV,Superbird-C2,12363 V,BISS
NHK General TV,Superbird-C2,12385 V,
Medekiku TV (Tue/Thu/Sat 12.00-22.30),Superbird-C2,12558 V,
(Solar feeds),Apstar-9,3816 H,
CCTV 13,Apstar-9,11041 H,
(CCTV feeds),Apstar-9,11054 H,
(CCTV feeds),Apstar-9,11651 H,
CCTV 5,Apstar-9,11118 H,
CCTV 1,Apstar-9,11672 H,
Telekarta promo,Express-AM5,10981 V,
Shop & Show,Express-AM5,10981 V,
Europa Plus (+7h),Express-AM5,10981 V,
Retro FM Rossiya (+7h),Express-AM5,10981 V,
NVK Sakha,Express-AM5,11124 V,
Sakha 24,Express-AM5,11124 V,
NVK Sakha Pokrovsk,Express-AM5,11124 V,
Mamont TV,Express-AM5,11124 V,
Almaznyy kray TV,Express-AM5,11124 V,
Radio Republic Sakha,Express-AM5,11124 V,
Radio Mayak,Express-AM5,11124 V,
Radio Rossii,Express-AM5,11124 V,
8 Kanal,Express-AM5,11387 V,
TNT Music,Express-AM5,11387 V,
Soyuz,Express-AM5,11530 H,
Juvelirochka,Express-AM5,11530 H,
Juvelirochka,Express-AM5,11665 V,
STS Love (+7h),Express-AM5,11530 H,
Leomax 24,Express-AM5,11530 H,
Leomax 24,Express-AM5,11665 V,
Europa Plus (+5h),Express-AM5,11665 V,
Retro FM Rossiya (+5h),Express-AM5,11665 V,
Novoe Radio,Express-AT2,12188 L,
Nashe Radio (+4h),Express-AT2,12188 L,
Love Radio (Russia),Express-AT2,12188 L,
Love Radio (Russia),Express-AT2,12380 L,
Humor FM,Express-AT2,12380 L,
Radio Romantika,Express-AT2,12380 L,
Avtoradio,Express-AT2,12380 L,
Radio Vanya,Express-AT2,12380 L,
NRJ Russia,Express-AT2,12380 L,
DFM,Express-AT2,12380 L,
Russkoe Radio,Express-AT2,12380 L,
Hit FM (Russia),Express-AT2,12380 L,
Maximum 103.7 FM,Express-AT2,12380 L,
Business FM,Express-AT2,12380 L,
Militseyskaya Volna,Express-AT2,12380 L,
Comedy Radio,Express-AT2,12380 L,
Radio Komsomolskaya Pravda,Express-AT2,12380 L,
Relax FM,Express-AT2,12380 L,
Radio Mir (0h),Express-AT2,12380 L,
Detskoe Radio Moskva,Express-AT2,12380 L,
Vesti FM,Express-AT2,12380 L,
Radio Mayak,Express-AT2,12380 L,
Radio Rossii,Express-AT2,12380 L,
Radio Republic Sakha,Express-AT2,12380 L,
(GMA feeds),Telstar-18-Vantage,3707 H,
(GMA feeds),Telstar-18-Vantage,3710 H,
GMA TV,Telstar-18-Vantage,3745 H,PowerVu
GMA TV,Telstar-18-Vantage,3847 H,PowerVu
GMA TV,Telstar-18-Vantage,3847 H,PowerVu
GTV (Philippines),Telstar-18-Vantage,3745 H,PowerVu
GTV (Philippines),Telstar-18-Vantage,3847 H,PowerVu
GMA Life TV,Telstar-18-Vantage,3751 H,PowerVu
GMA Pinoy TV USA & Canada,Telstar-18-Vantage,3751 H,PowerVu
GMA News TV,Telstar-18-Vantage,3751 H,PowerVu
DZBB 594 Super Radyo,Telstar-18-Vantage,3751 H,PowerVu
Barangay LS 97.1,Telstar-18-Vantage,3751 H,PowerVu
(GMA TV feeds),Telstar-18-Vantage,3768 H,
(GMA TV feeds),Telstar-18-Vantage,3774 H,
SMNI News Channel,Telstar-18-Vantage,3824 H,
SMNI,Telstar-18-Vantage,3827 H,
DZAR Sonshine Radio 1026,Telstar-18-Vantage,3827 H,
INC TV,Telstar-18-Vantage,3831 H,
Net 25,Telstar-18-Vantage,3831 H,
INC Radio DZEM 954,Telstar-18-Vantage,3831 H,
Radyo Agila,Telstar-18-Vantage,3831 H,
Eagle FM,Telstar-18-Vantage,3831 H,
Jungo Pinoy,Telstar-18-Vantage,3835 H,VisionCrypt
Scream Flix,Telstar-18-Vantage,3835 H,VisionCrypt
Heart of Asia,Telstar-18-Vantage,3847 H,PowerVu
Hallypop,Telstar-18-Vantage,3847 H,PowerVu
I Heart Movies,Telstar-18-Vantage,3847 H,PowerVu
Pinoy Hits,Telstar-18-Vantage,3847 H,PowerVu
IBC 13,Telstar-18-Vantage,3856 H,
Solar Sports,Telstar-18-Vantage,3867 H,PowerVu
Front Row Channel,Telstar-18-Vantage,3867 H,PowerVu
Solar Flix,Telstar-18-Vantage,3867 H,PowerVu
Light TV,Telstar-18-Vantage,3872 H,
A2Z Channel 11,Telstar-18-Vantage,3872 H,
Pinoy Box Office,Telstar-18-Vantage,3876 H,PowerVu
Viva Cinema,Telstar-18-Vantage,3876 H,PowerVu
Tagalized Movie Channnel,Telstar-18-Vantage,3876 H,PowerVu
AllTV,Telstar-18-Vantage,3897 H,
Congress TV,Telstar-18-Vantage,3930 V,
AniPlus HD,Telstar-18-Vantage,3946 V,ABV
CinemaWorld,Telstar-18-Vantage,3946 V,ABV
K+,Telstar-18-Vantage,3946 V,ABV
Radio Maria Philippines,Telstar-18-Vantage,4056 H,
TV 5 (Philippines),Telstar-18-Vantage,4081 H,
TV 5 (Philippines),Telstar-18-Vantage,4081 H,
RPTV,Telstar-18-Vantage,4081 H,
RPTV,Telstar-18-Vantage,4095 H,PowerVu
One Sports,Telstar-18-Vantage,4081 H,
DWIZ 882 AM,Telstar-18-Vantage,4095 H,PowerVu
CCTV 13,Telstar-18-Vantage,12416 V,
MNB,Telstar-18-Vantage,12477 H,
TV 25 (Mongolia),Telstar-18-Vantage,12477 H,
TV 5 (Mongolia),Telstar-18-Vantage,12477 H,
9 TV (Mongolia),Telstar-18-Vantage,12477 H,
TenGer TV,Telstar-18-Vantage,12477 H,
Mongol TV,Telstar-18-Vantage,12477 H,
Edu TV,Telstar-18-Vantage,12477 H,
UBS,Telstar-18-Vantage,12477 H,
Eagle News,Telstar-18-Vantage,12477 H,
SBN TV (Mongolia),Telstar-18-Vantage,12477 H,
MNB Sport,Telstar-18-Vantage,12477 H,
NTV (Mongolia),Telstar-18-Vantage,12477 H,
ETV HD,Telstar-18-Vantage,12477 H,
TV 8 (Mongolia),Telstar-18-Vantage,12477 H,
Star TV (Mongolia),Telstar-18-Vantage,12477 H,
Malchin TV,Telstar-18-Vantage,12477 H,
C1,Telstar-18-Vantage,12477 H,
Suld TV,Telstar-18-Vantage,12477 H,
Eco TV (Mongolia),Telstar-18-Vantage,12477 H,
Central TV,Telstar-18-Vantage,12477 H,
Royal HD,Telstar-18-Vantage,12477 H,
Ekh Oron TV,Telstar-18-Vantage,12477 H,
Mongolsat promo,Telstar-18-Vantage,12598 H,
TV Kino Teatr,Telstar-18-Vantage,12598 H,
SJTV,Telstar-18-Vantage,12660 V,
Sinda TV,Telstar-18-Vantage,12660 V,
Good 2,Telstar-18-Vantage,12660 V,
Hope Channel Chinese,Telstar-18-Vantage,12660 V,
UCTV,Telstar-18-Vantage,12660 V,
CCTV 4 Asia,Telstar-18-Vantage,12721 V,
CGTN,Telstar-18-Vantage,12721 V,
CCTV Opera,Telstar-18-Vantage,12721 V,
CCTV 6,Telstar-18-Vantage,12721 V,
CCTV Entertainment,Telstar-18-Vantage,12721 V,
CGTN Documentary,Telstar-18-Vantage,12721 V,
Dragon TV International,Telstar-18-Vantage,12721 V,
Jiangsu TV International,Telstar-18-Vantage,12721 V,
Hunan TV International,Telstar-18-Vantage,12721 V,
Fujian Straits TV,Telstar-18-Vantage,12721 V,
Xiamen Star TV International,Telstar-18-Vantage,12721 V,
The Greater Bay Satellite TV,Telstar-18-Vantage,12721 V,
Shenzhen Satellite TV International,Telstar-18-Vantage,12721 V,
Chongqing TV International,Telstar-18-Vantage,12721 V,
Henan TV International Channel,Telstar-18-Vantage,12721 V,
Anhui International Channel,Telstar-18-Vantage,12721 V,
Zhejiang Satellite TV International,Telstar-18-Vantage,12721 V,
Yunnan Lancang-Mekong International Channel,Telstar-18-Vantage,12721 V,
BRTV International Channel,Telstar-18-Vantage,12721 V,
Angel TV Chinese,Telstar-18-Vantage,12739 H,
GCN Korea,Telstar-18-Vantage,12739 H,
One TV,Telstar-18-Vantage,12739 H,
One TV Discover,Telstar-18-Vantage,12739 H,
NHK World Japan Radio,Telstar-18-Vantage,12739 H,
VTV 1,Apstar-6C,3418 H,
VTV 1,Apstar-6C,3418 H,Director
VTV 2,Apstar-6C,3418 H,Director
VTV 2,Apstar-6C,3418 H,Director
VTV 4,Apstar-6C,3418 H,
VTV 5,Apstar-6C,3418 H,Director
VTV 7,Apstar-6C,3418 H,
VTV 8,Apstar-6C,3418 H,Director
VTV 3,Apstar-6C,3418 H,Director
VTV Can Tho,Apstar-6C,3418 H,Director
VTV 9,Apstar-6C,3418 H,Director
VTV 5 Tay Nam Bo,Apstar-6C,3418 H,Director
VTV 5 Tay Nguyen,Apstar-6C,3418 H,Director
(CBS feeds),Apstar-6C,3812 H,
CCTV TV Guide,Apstar-6C,3940 V,
CCTV Weapon Technology Channel,Apstar-6C,3940 V,Videoguard
CCTV Health,Apstar-6C,3940 V,Videoguard
CCTV Home Shopping,Apstar-6C,3940 V,
CCTV Billiards,Apstar-6C,4020 V,Videoguard
CCTV Soccer,Apstar-6C,4020 V,Videoguard
CCTV Golf & Tennis,Apstar-6C,4020 V,Videoguard
CCTV World Geography,Apstar-6C,4020 V,Videoguard
CCTV Fashionable Woman,Apstar-6C,4020 V,Videoguard
CCTV Classic,Apstar-6C,4060 V,Videoguard
CCTV Fashion Music,Apstar-6C,4060 V,Videoguard
CCTV Nostalgia Theater,Apstar-6C,4060 V,Videoguard
CCTV Theater,Apstar-6C,4060 V,Videoguard
CCTV Drama,Apstar-6C,4060 V,Videoguard
(Pitmasters feeds),Apstar-6C,4145 H,
(Pitmasters feeds),Apstar-6C,4158 H,
(Pitmasters feeds),Apstar-6C,4187 H,
(Pitmasters feeds),Apstar-6C,4191 H,
CNR 1 Voice of China,Apstar-6C,12269 V,
CNR 1 Voice of China,Apstar-6C,12269 V,
CNR 2 Voice of Finance,Apstar-6C,12269 V,
CNR 3 Music Radio,Apstar-6C,12269 V,
CNR 4 Golden Radio,Apstar-6C,12269 V,
CNR 5 Taiwan service 1,Apstar-6C,12269 V,
CNR 6 Taiwan service 2,Apstar-6C,12269 V,
CNR 7 Radio The Greater Bay,Apstar-6C,12269 V,
CNR 7 Radio The Greater Bay,Apstar-6C,12269 V,
CNR 8 Minorities service,Apstar-6C,12269 V,
CNR 9 FM 106.6,Apstar-6C,12269 V,
China Radio International,Apstar-6C,12269 V,
China Radio International,Apstar-6C,12269 V,
China Radio International,Apstar-6C,12269 V,
CRI Ez FM,Apstar-6C,12269 V,
CRI Hit FM 88.7,Apstar-6C,12269 V,
CRI Newsradio,Apstar-6C,12269 V,
CRI Newsradio,Apstar-6C,12269 V,
CRI Newsradio,Apstar-6C,12269 V,
CETV 1,Apstar-6C,12395 V,
CETV 2,Apstar-6C,12395 V,
CETV 4,Apstar-6C,12395 V,
Radyo Pilipinas 1,JCSAT-5A,3797 H,
NTV News 24,JCSAT-5A,12323 V,
(VTV feeds),Vinasat-1,3475 V,
VTC Digital promo,Vinasat-1,10968 H,
Quang Ninh TV 1,Vinasat-1,10968 H,
Quang Ninh TV 3,Vinasat-1,10968 H,
Quoc Hoi TV,Vinasat-1,10968 H,
Nhan Dan TV,Vinasat-1,10968 H,
V News,Vinasat-1,10968 H,
Vinh Long TV 1,Vinasat-1,10968 H,
Vinh Long TV 2,Vinasat-1,10968 H,
Hai Phong TV,Vinasat-1,10968 H,
THP+,Vinasat-1,10968 H,
Phu Tho TV,Vinasat-1,10968 H,
Phu Tho Radio,Vinasat-1,10968 H,
Quang Ninh Radio 1,Vinasat-1,10968 H,
SCJ TV Shopping,Vinasat-1,11008 H,
An Ninh TV,Vinasat-1,11008 H,
QPVN,Vinasat-1,11008 H,
VOV 1,Vinasat-1,11008 H,
VOV 1,Vinasat-1,11549 H,
VOV 2,Vinasat-1,11008 H,
VOV 2,Vinasat-1,11549 H,
VOV 3,Vinasat-1,11008 H,
VOV 3,Vinasat-1,11549 H,
Nghe An TV,Vinasat-1,11472 H,
HTV 2,Vinasat-1,11472 H,
Lao Cai TV,Vinasat-1,11472 H,
Lao Cai TV,Vinasat-1,11472 H,
Lai Chau TV,Vinasat-1,11472 H,
Son La TV,Vinasat-1,11472 H,
Ha Giang TV,Vinasat-1,11472 H,
Yen Bai TV,Vinasat-1,11472 H,
Hung Yen TV,Vinasat-1,11472 H,
Tuyen Quang TV,Vinasat-1,11472 H,
Thai Nguyen TV 1,Vinasat-1,11472 H,
Hoa Binh TV,Vinasat-1,11472 H,
Bac Kan TV,Vinasat-1,11472 H,
Bac Ninh TV,Vinasat-1,11472 H,
Cao Bang TV,Vinasat-1,11472 H,
Ninh Binh TV,Vinasat-1,11472 H,
Thanh Hoa TV,Vinasat-1,11472 H,
Quang Ngai TV,Vinasat-1,11472 H,
Gia Lai TV,Vinasat-1,11472 H,
Ninh Thuan TV,Vinasat-1,11472 H,
Lam Dong TV,Vinasat-1,11472 H,
Ben Tre TV,Vinasat-1,11472 H,
Binh Thuan TV,Vinasat-1,11472 H,
Dien Bien TV,Vinasat-1,11472 H,
Dong Nai TV 1,Vinasat-1,11472 H,
Dong Nai TV 2,Vinasat-1,11472 H,
Ba Ria Vung Tau TV,Vinasat-1,11472 H,
Tien Giang TV,Vinasat-1,11472 H,
Tra Vinh TV,Vinasat-1,11472 H,
Kien Giang TV,Vinasat-1,11472 H,
Kien Giang TV 1,Vinasat-1,11472 H,
Quang Binh TV,Vinasat-1,11472 H,
Quang Tri TV,Vinasat-1,11472 H,
Kon Tum TV,Vinasat-1,11472 H,
