Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
12080 Htp 19Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12080 H,tp 19,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12080 Htp 19Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12080 H,tp 19,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12080 Htp 19Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12080 H,tp 19,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12120 Htp 21Mexico,DVB-S30000,,Sky México,,,,,Videoguard,StarTVuser220603,DVB-S,,,12120 H,tp 21,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12140 Vtp 22Mexico,DVB-S30000,,Sky México,,,,,Videoguard,Edinho fta231001,DVB-S,,,12140 V,tp 22,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12160 Htp 23Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,12160 H,tp 23,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12180 Vtp 24Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,12180 V,tp 24,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12180 Vtp 24Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,12180 V,tp 24,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12180 Vtp 24Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,12180 V,tp 24,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12180 Vtp 24Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210211,DVB-S,,,12180 V,tp 24,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
