Provider/Channel,Sattelite_Name,freq_alt,encryption_alt
FX Life Greece,Eutelsat 36B,11345 H,Irdeto
National Geographic Ellada,Eutelsat 36B,11345 H,Irdeto
Disney Junior Romania & Bulgaria,Eutelsat 36B,11345 H,Irdeto
Disney Channel Middle East,Eutelsat 36B,11345 H,Irdeto
Nick Jr Bulgaria,Eutelsat 36B,11345 H,Irdeto
Nicktoons Bulgaria,Eutelsat 36B,11345 H,Irdeto
Rybalka i Okhota,Eutelsat 36B,11345 H,Irdeto
Star Channel Adria,Eutelsat 36B,11345 H,Irdeto
Star Life Adria,Eutelsat 36B,11345 H,Irdeto
Star Crime Adria,Eutelsat 36B,11345 H,Irdeto
National Geographic Adria,Eutelsat 36B,11345 H,Irdeto
24 Kitchen Adria,Eutelsat 36B,11345 H,Irdeto
FX CIS,Eutelsat 36B,12564 H,Irdeto
FX Life CIS,Eutelsat 36B,12564 H,Irdeto
National Geographic CIS,Eutelsat 36B,12564 H,Irdeto
National Geographic Wild CIS,Eutelsat 36B,12564 H,Irdeto
TPA 2,Intelsat 28,10975 H,Videoguard
RTP África,Intelsat 28,10975 H,Videoguard
RTP Internacional Europa,Intelsat 28,10975 H,Videoguard
Record TV Europa,Intelsat 28,10975 H,Videoguard
Band Internacional,Intelsat 28,10975 H,Videoguard
TV Zimbo,Intelsat 28,10975 H,Videoguard
Band News,Intelsat 28,10975 H,Videoguard
AMC Portugal,Intelsat 28,10975 H,Videoguard
Afro Music Channel,Intelsat 28,10975 H,Videoguard
Woohoo,Intelsat 28,10975 H,Videoguard
Afro Music Pop,Intelsat 28,10975 H,Videoguard
Record News,Intelsat 28,10975 H,Videoguard
The Racing Partnership,Astra 2E (Eutelsat 28E),11426 H,Conax
Channels TV,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Channels TV,Astra 2F (Eutelsat 28F),11635 H,Nagravision
Liberty TV ,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Liberty TV ,Astra 2F (Eutelsat 28F),11635 H,Nagravision
NTA Sports 24,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
NTA Sports 24,Astra 2F (Eutelsat 28F),11635 H,Nagravision
NTA News 24,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
NTA News 24,Astra 2F (Eutelsat 28F),11635 H,Nagravision
TVC News,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
TVC News,Astra 2F (Eutelsat 28F),11635 H,Nagravision
GET TV,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
GET TV,Astra 2F (Eutelsat 28F),11635 H,Nagravision
Galaxy TV,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Galaxy TV,Astra 2F (Eutelsat 28F),11635 H,Nagravision
CNBC Africa,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
CNBC Africa,Astra 2F (Eutelsat 28F),11635 H,Nagravision
African Movie Net,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
African Movie Net,Astra 2F (Eutelsat 28F),11635 H,Nagravision
1 Music,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
1 Music,Astra 2F (Eutelsat 28F),11635 H,Nagravision
Kennis Music Channel,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Kennis Music Channel,Astra 2F (Eutelsat 28F),11635 H,Nagravision
Brekete Family TV,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Brekete Family TV,Astra 2F (Eutelsat 28F),11635 H,Nagravision
AfroSport TV,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
AfroSport TV,Astra 2F (Eutelsat 28F),11635 H,Nagravision
Wazobia TV,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Wazobia TV,Astra 2F (Eutelsat 28F),11635 H,Nagravision
Rave TV,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Rave TV,Astra 2F (Eutelsat 28F),11635 H,Nagravision
Nolly Africa,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Nolly Africa,Astra 2F (Eutelsat 28F),11635 H,Nagravision
Awa TV,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Awa TV,Astra 2F (Eutelsat 28F),11635 H,Nagravision
TVC ,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
TVC ,Astra 2F (Eutelsat 28F),11635 H,Nagravision
Correct TV,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Correct TV,Astra 2F (Eutelsat 28F),11635 H,Nagravision
AIT International,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
AIT International,Astra 2F (Eutelsat 28F),11635 H,Nagravision
NTA Parliament,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
NTA Parliament,Astra 2F (Eutelsat 28F),11635 H,Nagravision
Wap TV,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Wap TV,Astra 2F (Eutelsat 28F),11635 H,Nagravision
Our Sports,Astra 2F (Eutelsat 28F),11635 H,Verimatrix (B)
Our Sports,Astra 2F (Eutelsat 28F),11635 H,Nagravision
MBC Maser,Badr 7,11270 V,BISS 1
MBC Maser 2,Badr 7,11270 V,BISS 1
Alarabiya,Badr 7,11270 V,BISS 1
Wathaqya Channel,Badr 8,12476 V,Irdeto
Taabeaa Channel,Badr 8,12476 V,Irdeto
Al-Majd Kids,Badr 8,12476 V,Irdeto
Basma Channel,Badr 8,12476 V,Irdeto
Roda Channel,Badr 8,12476 V,Irdeto
Fakir wa Ela'ab,Badr 8,12476 V,Irdeto
Masa Channel,Badr 8,12476 V,Irdeto
Al-Ajaweed,Badr 8,12476 V,Irdeto
(Almajd feeds),Badr 8,12476 V,Irdeto
Al Kass Six,Es'hail 2,10770 H,Irdeto
Al Kass Six,Es'hail 2,10770 H,Videoguard
Al Kass Nine,Es'hail 2,10770 H,Irdeto
Al Kass Nine,Es'hail 2,10770 H,Videoguard
Al Kass Ten,Es'hail 2,10770 H,Irdeto
Al Kass Ten,Es'hail 2,10770 H,Videoguard
NPO Politiek en Nieuws,Astra 3B,11739 V,Mediaguard
NPO Politiek en Nieuws,Astra 3B,11739 V,Nagravision
NPO Politiek en Nieuws,Astra 3B,11739 V,Viaccess
192 TV,Astra 3B,11739 V,Mediaguard
192 TV,Astra 3B,11739 V,Nagravision
192 TV,Astra 3B,11739 V,Viaccess
Star Channel NL,Astra 3B,11739 V,Mediaguard
Star Channel NL,Astra 3B,11739 V,Nagravision
Star Channel NL,Astra 3B,11739 V,Viaccess
Cartoonito Central & Eastern Europe,Astra 3B,11739 V,Conax
Cartoonito Central & Eastern Europe,Astra 3B,11739 V,Cryptoworks
Cartoonito Central & Eastern Europe,Astra 3B,11739 V,Irdeto
Cartoonito Central & Eastern Europe,Astra 3B,11739 V,Nagravision
Cartoonito Central & Eastern Europe,Astra 3B,11739 V,Viaccess
Travelxp HD Europe,Astra 3B,11739 V,Conax
Travelxp HD Europe,Astra 3B,11739 V,Irdeto
Travelxp HD Europe,Astra 3B,11739 V,Nagravision
Travelxp HD Europe,Astra 3B,11739 V,Viaccess
Disney Channel Nederland,Astra 3B,11739 V,Mediaguard
Disney Channel Nederland,Astra 3B,11739 V,Nagravision
Disney Channel Nederland,Astra 3B,11739 V,Viaccess
ONS,Astra 3B,11739 V,Mediaguard
ONS,Astra 3B,11739 V,Nagravision
ONS,Astra 3B,11739 V,Viaccess
ESPN 4 Nederland,Astra 3B,11739 V,Mediaguard
ESPN 4 Nederland,Astra 3B,11739 V,Nagravision
ESPN 4 Nederland,Astra 3B,11739 V,Viaccess
NPO 2,Astra 3B,11739 V,Mediaguard
NPO 2,Astra 3B,11739 V,Nagravision
NPO 2,Astra 3B,11739 V,Viaccess
SBS 6,Astra 3B,11739 V,Mediaguard
SBS 6,Astra 3B,11739 V,Nagravision
SBS 6,Astra 3B,11739 V,Viaccess
ESPN Nederland,Astra 3B,11739 V,Mediaguard
ESPN Nederland,Astra 3B,11739 V,Nagravision
ESPN Nederland,Astra 3B,11739 V,Viaccess
FilmBox Nederland,Astra 3B,11739 V,Mediaguard
FilmBox Nederland,Astra 3B,11739 V,Nagravision
FilmBox Nederland,Astra 3B,11739 V,Viaccess
Canal + Action Nederland,Astra 3B,11739 V,Nagravision
Canal + Action Nederland,Astra 3B,11739 V,Viaccess
FightBox HD,Astra 3B,11739 V,Conax
FightBox HD,Astra 3B,11739 V,Cryptoworks
FightBox HD,Astra 3B,11739 V,Irdeto
FightBox HD,Astra 3B,11739 V,Mediaguard
FightBox HD,Astra 3B,11739 V,Nagravision
FightBox HD,Astra 3B,11739 V,Viaccess
Mezzo,Astra 3B,11739 V,Conax
Mezzo,Astra 3B,11739 V,Irdeto
Mezzo,Astra 3B,11739 V,Nagravision
Mezzo,Astra 3B,11739 V,Viaccess
Q-music Vlaanderen,Astra 3B,11739 V,Mediaguard
Q-music Vlaanderen,Astra 3B,11739 V,Nagravision
Q-music Vlaanderen,Astra 3B,11739 V,Viaccess
Joe Vlaanderen,Astra 3B,11739 V,Mediaguard
Joe Vlaanderen,Astra 3B,11739 V,Nagravision
Joe Vlaanderen,Astra 3B,11739 V,Viaccess
DreamWorks TV Netherlands,Astra 3B,11856 V,Nagravision
DreamWorks TV Netherlands,Astra 3B,11856 V,Viaccess
RTL 4,Astra 3B,11856 V,Mediaguard
RTL 4,Astra 3B,11856 V,Nagravision
RTL 4,Astra 3B,11856 V,Viaccess
RTL 5,Astra 3B,11856 V,Mediaguard
RTL 5,Astra 3B,11856 V,Nagravision
RTL 5,Astra 3B,11856 V,Viaccess
RTL 7,Astra 3B,11856 V,Mediaguard
RTL 7,Astra 3B,11856 V,Nagravision
RTL 7,Astra 3B,11856 V,Viaccess
VTM,Astra 3B,11856 V,Mediaguard
VTM,Astra 3B,11856 V,Nagravision
VTM,Astra 3B,11856 V,Viaccess
RTL 8,Astra 3B,11856 V,Mediaguard
RTL 8,Astra 3B,11856 V,Nagravision
RTL 8,Astra 3B,11856 V,Viaccess
VTM 2,Astra 3B,11856 V,Mediaguard
VTM 2,Astra 3B,11856 V,Nagravision
VTM 2,Astra 3B,11856 V,Viaccess
Play 4,Astra 3B,11856 V,Mediaguard
Play 4,Astra 3B,11856 V,Nagravision
Play 4,Astra 3B,11856 V,Viaccess
RTL Z,Astra 3B,11856 V,Mediaguard
RTL Z,Astra 3B,11856 V,Nagravision
RTL Z,Astra 3B,11856 V,Viaccess
Play 6,Astra 3B,11856 V,Mediaguard
Play 6,Astra 3B,11856 V,Nagravision
Play 6,Astra 3B,11856 V,Viaccess
Crime + Investigation Nederland,Astra 3B,11856 V,Nagravision
Crime + Investigation Nederland,Astra 3B,11856 V,Viaccess
ESPN 2 Nederland,Astra 3B,11856 V,Mediaguard
ESPN 2 Nederland,Astra 3B,11856 V,Nagravision
ESPN 2 Nederland,Astra 3B,11856 V,Viaccess
Nautical Channel,Astra 3B,11856 V,Conax
Nautical Channel,Astra 3B,11856 V,Cryptoworks
Nautical Channel,Astra 3B,11856 V,Irdeto
Nautical Channel,Astra 3B,11856 V,Mediaguard
Nautical Channel,Astra 3B,11856 V,Nagravision
Nautical Channel,Astra 3B,11856 V,Viaccess
Doma,Astra 3B,11856 V,Conax
Doma,Astra 3B,11856 V,Cryptoworks
Doma,Astra 3B,11856 V,Irdeto
Doma,Astra 3B,11856 V,Nagravision
Doma,Astra 3B,11856 V,Viaccess
Doma,Astra 3B,11973 V,Conax
Doma,Astra 3B,11973 V,Cryptoworks
Doma,Astra 3B,11973 V,Irdeto
Doma,Astra 3B,11973 V,Nagravision
Doma,Astra 3B,11973 V,Viaccess
Nova Sport 2,Astra 3B,11973 V,Conax
Nova Sport 2,Astra 3B,11973 V,Cryptoworks
Nova Sport 2,Astra 3B,11973 V,Irdeto
Nova Sport 2,Astra 3B,11973 V,Nagravision
Nova Sport 2,Astra 3B,11973 V,Viaccess
Markíza International,Astra 3B,11973 V,Conax
Markíza International,Astra 3B,11973 V,Cryptoworks
Markíza International,Astra 3B,11973 V,Irdeto
Markíza International,Astra 3B,11973 V,Nagravision
Markíza International,Astra 3B,11973 V,Viaccess
Nova Gold,Astra 3B,11973 V,Conax
Nova Gold,Astra 3B,11973 V,Cryptoworks
Nova Gold,Astra 3B,11973 V,Irdeto
Nova Gold,Astra 3B,11973 V,Nagravision
Nova Gold,Astra 3B,11973 V,Viaccess
Nova Fun,Astra 3B,11973 V,Conax
Nova Fun,Astra 3B,11973 V,Cryptoworks
Nova Fun,Astra 3B,11973 V,Irdeto
Nova Fun,Astra 3B,11973 V,Nagravision
Nova Fun,Astra 3B,11973 V,Viaccess
Nova Lady,Astra 3B,11973 V,Conax
Nova Lady,Astra 3B,11973 V,Irdeto
Nova Lady,Astra 3B,11973 V,Nagravision
Nova Lady,Astra 3B,11973 V,Viaccess
Arena Sport 2 ,Astra 3B,11973 V,Conax
Arena Sport 2 ,Astra 3B,11973 V,Irdeto
Arena Sport 2 ,Astra 3B,11973 V,Nagravision
Arena Sport 2 ,Astra 3B,11973 V,Viaccess
Penthouse Gold,Astra 3B,11973 V,Mediaguard
Penthouse Gold,Astra 3B,11973 V,Nagravision
Penthouse Gold,Astra 3B,11973 V,Viaccess
Penthouse Reality TV,Astra 3B,11973 V,Mediaguard
Penthouse Reality TV,Astra 3B,11973 V,Nagravision
Penthouse Reality TV,Astra 3B,11973 V,Viaccess
Markíza,Astra 3B,11973 V,Conax
Markíza,Astra 3B,11973 V,Cryptoworks
Markíza,Astra 3B,11973 V,Irdeto
Markíza,Astra 3B,11973 V,Nagravision
Markíza,Astra 3B,11973 V,Viaccess
Canal + Sport Czechia,Astra 3B,11973 V,Conax
Canal + Sport Czechia,Astra 3B,11973 V,Irdeto
Canal + Sport Czechia,Astra 3B,11973 V,Nagravision
Canal + Sport Czechia,Astra 3B,11973 V,Viaccess
Canal + Sport Slovakia,Astra 3B,11973 V,Conax
Canal + Sport Slovakia,Astra 3B,11973 V,Irdeto
Canal + Sport Slovakia,Astra 3B,11973 V,Nagravision
Canal + Sport Slovakia,Astra 3B,11973 V,Viaccess
Canal + Action Slovakia,Astra 3B,11973 V,Conax
Canal + Action Slovakia,Astra 3B,11973 V,Irdeto
Canal + Action Slovakia,Astra 3B,11973 V,Nagravision
Canal + Action Slovakia,Astra 3B,11973 V,Viaccess
National Geographic Hungary & Czechia,Astra 3B,12090 V,Irdeto
National Geographic Wild Europe,Astra 3B,12090 V,Irdeto
HBO Czechia,Astra 3B,12090 V,Conax
HBO Czechia,Astra 3B,12090 V,Cryptoworks
HBO Czechia,Astra 3B,12090 V,Irdeto
HBO Czechia,Astra 3B,12090 V,Nagravision
HBO Czechia,Astra 3B,12090 V,Viaccess
MTV Global,Astra 3B,12090 V,Conax
MTV Global,Astra 3B,12090 V,Cryptoworks
MTV Global,Astra 3B,12090 V,Irdeto
MTV Global,Astra 3B,12090 V,Nagravision
MTV Global,Astra 3B,12090 V,Viaccess
Stingray CMusic,Astra 3B,12090 V,Irdeto
Stingray CMusic,Astra 3B,12090 V,Mediaguard
Stingray CMusic,Astra 3B,12090 V,Nagravision
Stingray CMusic,Astra 3B,12090 V,Viaccess
Love Nature,Astra 3B,12090 V,Conax
Love Nature,Astra 3B,12090 V,Irdeto
Love Nature,Astra 3B,12090 V,Nagravision
Love Nature,Astra 3B,12090 V,Viaccess
Spektrum International,Astra 3B,12090 V,Conax
Spektrum International,Astra 3B,12090 V,Cryptoworks
Spektrum International,Astra 3B,12090 V,Irdeto
Spektrum International,Astra 3B,12090 V,Nagravision
Spektrum International,Astra 3B,12090 V,Viaccess
The Fishing & Hunting Channel,Astra 3B,12090 V,Conax
The Fishing & Hunting Channel,Astra 3B,12090 V,Cryptoworks
The Fishing & Hunting Channel,Astra 3B,12090 V,Irdeto
The Fishing & Hunting Channel,Astra 3B,12090 V,Nagravision
The Fishing & Hunting Channel,Astra 3B,12090 V,Viaccess
AXN Czech Republic,Astra 3B,12090 V,Conax
AXN Czech Republic,Astra 3B,12090 V,Cryptoworks
AXN Czech Republic,Astra 3B,12090 V,Irdeto
AXN Czech Republic,Astra 3B,12090 V,Nagravision
AXN Czech Republic,Astra 3B,12090 V,Viaccess
Vixen,Astra 3B,12090 V,Conax
Vixen,Astra 3B,12090 V,Irdeto
Vixen,Astra 3B,12090 V,Mediaguard
Vixen,Astra 3B,12090 V,Nagravision
Vixen,Astra 3B,12090 V,Viaccess
Sport 2 Czechia,Astra 3B,12090 V,Conax
Sport 2 Czechia,Astra 3B,12090 V,Cryptoworks
Sport 2 Czechia,Astra 3B,12090 V,Irdeto
Sport 2 Czechia,Astra 3B,12090 V,Nagravision
Sport 2 Czechia,Astra 3B,12090 V,Viaccess
TV Barrandov,Astra 3B,12090 V,Conax
TV Barrandov,Astra 3B,12090 V,Cryptoworks
TV Barrandov,Astra 3B,12090 V,Irdeto
TV Barrandov,Astra 3B,12090 V,Nagravision
TV Barrandov,Astra 3B,12090 V,Viaccess
Kino Barrandov,Astra 3B,12090 V,Conax
Kino Barrandov,Astra 3B,12090 V,Cryptoworks
Kino Barrandov,Astra 3B,12090 V,Irdeto
Kino Barrandov,Astra 3B,12090 V,Nagravision
Kino Barrandov,Astra 3B,12090 V,Viaccess
Krimi Barrandov,Astra 3B,12090 V,Conax
Krimi Barrandov,Astra 3B,12090 V,Cryptoworks
Krimi Barrandov,Astra 3B,12090 V,Irdeto
Krimi Barrandov,Astra 3B,12090 V,Nagravision
Krimi Barrandov,Astra 3B,12090 V,Viaccess
Film 1 Family,Astra 3B,12129 V,Mediaguard
Film 1 Family,Astra 3B,12129 V,Nagravision
Film 1 Family,Astra 3B,12129 V,Viaccess
Film 1 Drama,Astra 3B,12129 V,Mediaguard
Film 1 Drama,Astra 3B,12129 V,Nagravision
Film 1 Drama,Astra 3B,12129 V,Viaccess
Film 1 Action,Astra 3B,12129 V,Mediaguard
Film 1 Action,Astra 3B,12129 V,Nagravision
Film 1 Action,Astra 3B,12129 V,Viaccess
Ziggo Sport Voetbal,Astra 3B,12129 V,Mediaguard
Ziggo Sport Voetbal,Astra 3B,12129 V,Nagravision
Ziggo Sport Voetbal,Astra 3B,12129 V,Viaccess
Ziggo Sport Golf,Astra 3B,12129 V,Mediaguard
Ziggo Sport Golf,Astra 3B,12129 V,Nagravision
Ziggo Sport Golf,Astra 3B,12129 V,Viaccess
SBS 9,Astra 3B,12129 V,Mediaguard
SBS 9,Astra 3B,12129 V,Nagravision
SBS 9,Astra 3B,12129 V,Viaccess
Ment,Astra 3B,12129 V,Mediaguard
Ment,Astra 3B,12129 V,Nagravision
Ment,Astra 3B,12129 V,Viaccess
Eclips TV,Astra 3B,12129 V,Mediaguard
Eclips TV,Astra 3B,12129 V,Nagravision
Eclips TV,Astra 3B,12129 V,Viaccess
Film 1 Premiere,Astra 3B,12129 V,Mediaguard
Film 1 Premiere,Astra 3B,12129 V,Nagravision
Film 1 Premiere,Astra 3B,12129 V,Viaccess
Ziggo Sport Select,Astra 3B,12129 V,Mediaguard
Ziggo Sport Select,Astra 3B,12129 V,Nagravision
Ziggo Sport Select,Astra 3B,12129 V,Viaccess
National Geographic Nederland,Astra 3B,12129 V,Mediaguard
National Geographic Nederland,Astra 3B,12129 V,Nagravision
National Geographic Nederland,Astra 3B,12129 V,Viaccess
History Benelux,Astra 3B,12129 V,Mediaguard
History Benelux,Astra 3B,12129 V,Nagravision
History Benelux,Astra 3B,12129 V,Viaccess
VTM Gold,Astra 3B,12129 V,Mediaguard
VTM Gold,Astra 3B,12129 V,Nagravision
VTM Gold,Astra 3B,12129 V,Viaccess
Ketnet ,Astra 3B,12129 V,Mediaguard
Ketnet ,Astra 3B,12129 V,Nagravision
Ketnet ,Astra 3B,12129 V,Viaccess
VTM Non-stop 90's ,Astra 3B,12129 V,Mediaguard
VTM Non-stop 90's ,Astra 3B,12129 V,Nagravision
VTM Non-stop 90's ,Astra 3B,12129 V,Viaccess
VTM 3,Astra 3B,12129 V,Mediaguard
VTM 3,Astra 3B,12129 V,Nagravision
VTM 3,Astra 3B,12129 V,Viaccess
VTM 4,Astra 3B,12129 V,Mediaguard
VTM 4,Astra 3B,12129 V,Nagravision
VTM 4,Astra 3B,12129 V,Viaccess
Man-X ,Astra 3B,12129 V,Conax
Man-X ,Astra 3B,12129 V,Cryptoworks
Man-X ,Astra 3B,12129 V,Irdeto
Man-X ,Astra 3B,12129 V,Mediaguard
Man-X ,Astra 3B,12129 V,Nagravision
Man-X ,Astra 3B,12129 V,Viaccess
Play 5,Astra 3B,12129 V,Mediaguard
Play 5,Astra 3B,12129 V,Nagravision
Play 5,Astra 3B,12129 V,Viaccess
Play 7,Astra 3B,12129 V,Mediaguard
Play 7,Astra 3B,12129 V,Nagravision
Play 7,Astra 3B,12129 V,Viaccess
Eleven on DAZN Pro League 1 NL,Astra 3B,12129 V,Nagravision
Eleven on DAZN Pro League 1 NL,Astra 3B,12129 V,Viaccess
Sport 10,Astra 3B,12129 V,Nagravision
Sport 10,Astra 3B,12129 V,Viaccess
MNM,Astra 3B,12129 V,Mediaguard
MNM,Astra 3B,12129 V,Nagravision
MNM,Astra 3B,12129 V,Viaccess
Studio Brussel,Astra 3B,12129 V,Mediaguard
Studio Brussel,Astra 3B,12129 V,Nagravision
Studio Brussel,Astra 3B,12129 V,Viaccess
Klara,Astra 3B,12129 V,Mediaguard
Klara,Astra 3B,12129 V,Nagravision
Klara,Astra 3B,12129 V,Viaccess
Stingray Classica,Astra 3C,12032 H,Conax
Stingray Classica,Astra 3C,12032 H,Cryptoworks
Stingray Classica,Astra 3C,12032 H,Irdeto
Stingray Classica,Astra 3C,12032 H,Nagravision
Stingray Classica,Astra 3C,12032 H,Viaccess
Stingray Classica,Astra 3C,12363 V,Conax
Stingray Classica,Astra 3C,12363 V,Cryptoworks
Stingray Classica,Astra 3C,12363 V,Irdeto
Stingray Classica,Astra 3C,12363 V,Nagravision
Stingray Classica,Astra 3C,12363 V,Viaccess
Stingray IConcerts,Astra 3C,12032 H,Conax
Stingray IConcerts,Astra 3C,12032 H,Irdeto
Stingray IConcerts,Astra 3C,12032 H,Nagravision
Stingray IConcerts,Astra 3C,12032 H,Viaccess
Stingray IConcerts,Astra 3C,12363 V,Conax
Stingray IConcerts,Astra 3C,12363 V,Irdeto
Stingray IConcerts,Astra 3C,12363 V,Nagravision
Stingray IConcerts,Astra 3C,12363 V,Viaccess
Auto Motor und Sport,Astra 3C,12032 H,Conax
Auto Motor und Sport,Astra 3C,12032 H,Cryptoworks
Auto Motor und Sport,Astra 3C,12032 H,Irdeto
Auto Motor und Sport,Astra 3C,12032 H,Nagravision
Auto Motor und Sport,Astra 3C,12032 H,Viaccess
Auto Motor und Sport,Astra 3C,12363 V,Conax
Auto Motor und Sport,Astra 3C,12363 V,Cryptoworks
Auto Motor und Sport,Astra 3C,12363 V,Irdeto
Auto Motor und Sport,Astra 3C,12363 V,Nagravision
Auto Motor und Sport,Astra 3C,12363 V,Viaccess
RTS Nauka,Astra 3C,12032 H,Conax
RTS Nauka,Astra 3C,12363 V,Conax
RTS Nauka,Astra 3C,12363 V,Nagravision
RTS Poletarac 2,Astra 3C,12032 H,Conax
RTS Poletarac 2,Astra 3C,12363 V,Conax
RTS Poletarac 2,Astra 3C,12363 V,Nagravision
DreamWorks TV Netherlands,Astra 3C,12051 V,Nagravision
DreamWorks TV Netherlands,Astra 3C,12051 V,Viaccess
RTL 4,Astra 3C,12051 V,Mediaguard
RTL 4,Astra 3C,12051 V,Nagravision
RTL 4,Astra 3C,12051 V,Viaccess
RTL 5,Astra 3C,12051 V,Mediaguard
RTL 5,Astra 3C,12051 V,Nagravision
RTL 5,Astra 3C,12051 V,Viaccess
RTL 7,Astra 3C,12051 V,Mediaguard
RTL 7,Astra 3C,12051 V,Nagravision
RTL 7,Astra 3C,12051 V,Viaccess
VTM,Astra 3C,12051 V,Mediaguard
VTM,Astra 3C,12051 V,Nagravision
VTM,Astra 3C,12051 V,Viaccess
RTL 8,Astra 3C,12051 V,Mediaguard
RTL 8,Astra 3C,12051 V,Nagravision
RTL 8,Astra 3C,12051 V,Viaccess
VTM 2,Astra 3C,12051 V,Mediaguard
VTM 2,Astra 3C,12051 V,Nagravision
VTM 2,Astra 3C,12051 V,Viaccess
Play 4,Astra 3C,12051 V,Mediaguard
Play 4,Astra 3C,12051 V,Nagravision
Play 4,Astra 3C,12051 V,Viaccess
RTL Z,Astra 3C,12051 V,Mediaguard
RTL Z,Astra 3C,12051 V,Nagravision
RTL Z,Astra 3C,12051 V,Viaccess
Play 6,Astra 3C,12051 V,Mediaguard
Play 6,Astra 3C,12051 V,Nagravision
Play 6,Astra 3C,12051 V,Viaccess
Crime + Investigation Nederland,Astra 3C,12051 V,Nagravision
Crime + Investigation Nederland,Astra 3C,12051 V,Viaccess
ESPN 2 Nederland,Astra 3C,12051 V,Mediaguard
ESPN 2 Nederland,Astra 3C,12051 V,Nagravision
ESPN 2 Nederland,Astra 3C,12051 V,Viaccess
Nautical Channel,Astra 3C,12051 V,Conax
Nautical Channel,Astra 3C,12051 V,Cryptoworks
Nautical Channel,Astra 3C,12051 V,Irdeto
Nautical Channel,Astra 3C,12051 V,Mediaguard
Nautical Channel,Astra 3C,12051 V,Nagravision
Nautical Channel,Astra 3C,12051 V,Viaccess
Doma,Astra 3C,12051 V,Conax
Doma,Astra 3C,12051 V,Cryptoworks
Doma,Astra 3C,12051 V,Irdeto
Doma,Astra 3C,12051 V,Nagravision
Doma,Astra 3C,12051 V,Viaccess
Armiya TV,Astra 3C,12285 V,BISS
Rada,Astra 3C,12285 V,BISS
Sonce,Astra 3C,12285 V,BISS
My-Ukraina,Astra 3C,12285 V,BISS
Svitlo,Astra 3C,12285 V,BISS
Suspilne Kultura,Astra 3C,12285 V,BISS
Pershiy,Astra 3C,12285 V,BISS
TA 3,Astra 3C,12363 V,Conax
TA 3,Astra 3C,12363 V,Irdeto
TA 3,Astra 3C,12363 V,Nagravision
TA 3,Astra 3C,12363 V,Viaccess
Discovery Channel Central Europe,Eutelsat 21B,10723 V,Viaccess
Animal Planet Rossiya,Eutelsat 21B,10723 V,Viaccess
Investigation Discovery Rossiya,Eutelsat 21B,10723 V,Viaccess
TLC Rossiya,Eutelsat 21B,10723 V,Viaccess
Cartoon Network Russia & South East Europe,Eutelsat 21B,10723 V,Viaccess
Cartoonito Central & Eastern Europe,Eutelsat 21B,10723 V,Viaccess
Eurosport 1 Rossiya,Eutelsat 21B,10723 V,Viaccess
Eurosport 2 Rossiya,Eutelsat 21B,10723 V,Viaccess
Chinese mux,Eutelsat 21B,10856 V,Topwell
Chinese mux,Eutelsat 21B,10856 V,VisionCrypt
CCTV 1,Eutelsat 21B,10856 V,Topwell
CCTV 1,Eutelsat 21B,10856 V,VisionCrypt
CCTV 2,Eutelsat 21B,10856 V,Topwell
CCTV 2,Eutelsat 21B,10856 V,VisionCrypt
CCTV 3,Eutelsat 21B,10856 V,Topwell
CCTV 3,Eutelsat 21B,10856 V,VisionCrypt
CCTV 4 Asia,Eutelsat 21B,10856 V,Topwell
CCTV 4 Asia,Eutelsat 21B,10856 V,VisionCrypt
CCTV 5,Eutelsat 21B,10856 V,Topwell
CCTV 5,Eutelsat 21B,10856 V,VisionCrypt
CHC HD Movies,Eutelsat 21B,10856 V,Topwell
CHC HD Movies,Eutelsat 21B,10856 V,VisionCrypt
CCTV 5+,Eutelsat 21B,10856 V,Topwell
CCTV 5+,Eutelsat 21B,10856 V,VisionCrypt
CCTV 8,Eutelsat 21B,10856 V,Topwell
CCTV 8,Eutelsat 21B,10856 V,VisionCrypt
CCTV 7,Eutelsat 21B,10856 V,Topwell
CCTV 7,Eutelsat 21B,10856 V,VisionCrypt
